4089587377323584,<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a>辱母杀人案的判决让人看到的是依法治国大背景下，司法审判对人民人格尊严和几千年伦理道德的侮辱和漠视！无论什么时期，唯有回应人心诉求，审视伦理情境，才有真正意义上的司法正义！<a href='https://m.weibo.cn/n/王利强_'>@王利强_</a> <a href='https://m.weibo.cn/n/唐泽雪穗--'>@唐泽雪穗--</a> <a href='https://m.weibo.cn/n/吟山客'>@吟山客</a> <a href='https://m.weibo.cn/n/狸小猫'>@狸小猫</a> <a href='https://m.weibo.cn/n/wu世勋女友-EXO'>@wu世勋女友-EXO</a> ​,Sun Mar 26 16:31:14 +0800 2017,4089587377323584,温之白sir, 884, true, 0, 44673,m, 24, 10, 157, 44673, 415, 9
4098219342188716,就像三笠对艾伦说的那样“只要你还在，我便无所不能。”<br/>对于所有的孩子来说，至亲的心是最重要的，尤其是母亲的心。侮辱母亲就是要杀死她的心。<br/>被杀的人犯得最大的错误，或者一生可悲的地方，就是无法设身处地，理解那颗为了最爱，抱着必死的决心也要毁掉整个世界的心。<a class='k' href='https://m.weibo.cn/k/刺死辱母者案?from=feed'>#刺死辱母者案#</a> ​,Wed Apr 19 12:11:35 +0800 2017,4098219342188716,时拉比, 244, false, -1, 146,m, 15, 0, 2, 146, 140, 0
4089836476550085,"【刺死辱母者，但企业之困却一刀难除！他们该如何续命？】如果催款人没有做出侮辱女企业家的行为或许悲剧不会发生，如果女企业家能够通过正规渠道借款或许悲剧也不会发生……一个刑事案件，如同一面棱镜，折射出民营实体企业的融资难题，也折射出经济大环境下的人性与悲欢。<a data-url=\""http://t.cn/R6JUeMg\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blocked5ac0ee5f?luicode=20000061&lfid=4089836476550085&featurecode=20000180&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FBxWOSPt0oo2j5MLj8zw2gg\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">刺死辱母者，但企业之困却一刀难除！他们该如何续命？</a> ​",Mon Mar 27 09:01:03 +0800 2017,4089836476550085,正和岛标准, 29223, true, 3, 323246,m, 37, 9, 4, 323246, 1649, 4
4093514784555966,于欢刺杀辱母案  泸县校园霸凌案  最近的热搜真的看了好揪心 也好难过   做父母的该有多么绝望  本该是最美好的年纪  如今确要阴阳两隔  哎 无力的老百姓 ​,Thu Apr 06 12:37:21 +0800 2017,4093514784555966,小丫丫丫丫柒, 2299, false, 220, 433,f, 32, 1, 2, 433, 397, 0
4094052821343352,最近太忙了 都不怎么关注社会热点新闻 比如前段时间很热的辱母案 这几天的泸县少年坠楼 听同事聊了几句 听完后发表了下我的基本判断 后续结果果然跟我的判断一致 网上脑子不清醒的人太多 所以现在都很少耗费时间关注这些 对事情要有清晰的逻辑分析 得自己带个脑子 ​,Sat Apr 08 00:15:19 +0800 2017,4094052821343352,阿拉蕾的大眼镜, 4193, false, -1, 881,f, 35, 0, 2, 881, 623, 2
4089578102889848,<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a> 无你们mlgb的无罪...认为借钱不还，天经地义，催债就捅死你的请提前拉黑我，包括认识的不认识的...调查并处罚放贷方这个还可以理解，这你麻痹的根据“中华传统文化”都得出杀人无罪这个结论了，那是不是借了银行钱银行来强制执行的时候也能捅死对方？...你走正常渠道借贷不还有法律强制执行等着你，但是在你不想承担法律风险或者信用已经破产要借高利贷的时候就应该想到了会有这么一天，是个人都知道高利贷的催债方式不同于银行...而且这个时候圣母婊们怎么不“死者为大”了？说到底，所有站杀人方的，要不就是易中天这些蔫坏蔫坏的借舆论热度骗波傻逼粉，就是想着自己以后怎么可以借钱不还的傻逼...,Sun Mar 26 15:54:23 +0800 2017,4089578102889848,丧尸熊, 3827, true, 0, 16697,m, 36, 23, 20, 16697, 538, 253
4089557395706882,昨天，山东聊城的辱母杀人案引发了网友关注。然而，山东济南公安的官方微博连发了四条这样的内容。疑似讽刺网友是驴，“情感归情感，法律归法律，这是正道！” 被网友怼后，两条微博均删除。又发微博称生气容易老，今天济南阳光很好。这说话水平也是醉了… ​,Sun Mar 26 14:32:06 +0800 2017,4089557395706882,我的厕所读物, 4375, true, 0, 5967009,m, 39, 693, 730, 5967009, 187, 1144
4089296804304742,"辱母案最新进展，当事人要起诉警方不作为，我想这是大家最想看到的进展了，在这里表示声援当事人，要么让土匪做下一个美国，要么让土匪步朝鲜的后尘，来吧，开战吧，打赢了有钓鱼岛，打输了有新中国<a data-url=\""http://t.cn/R6Mcqdr\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blocked45d79f57?luicode=20000061&lfid=4089296804304742&featurecode=20000180&u=https%3A%2F%2Frc.mbd.baidu.com%2Fsamzikg\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网页链接</a> ​",Sat Mar 25 21:16:36 +0800 2017,4089296804304742,仔仔之夜, 38, false, -1, 82,m, 9, 2, 31, 82, 95, 4
4089559145480364,<a class='k' href='https://m.weibo.cn/k/人民日报评辱母杀人案?from=feed'>#人民日报评辱母杀人案#</a>偶然看到这个新闻，内心愤怒，难过各种心情百转千回。如果一个孩子在那种情况下什么都不做，等同一个畜牲！如果我是那个孩子，我肯定会跟他做一样的事。可是于欢被判无期了，我看到这个结果难过不已，法律怎么了？难道在那种情形下，什么都不做才是对的吗？如果一个孩子看到母亲被侮辱也无动于衷，那么当外敌入侵时，你还指望他给你去保家卫国吗？案子应该重判！孩子应该无罪释放！涉事警察以渎职罪论处！黑社会团体判处无期徒刑！,Sun Mar 26 14:39:03 +0800 2017,4089559145480364,无尤无尤, 461, false, -1, 80,f, 14, 15, 267, 80, 118, 124
4100012563201348,"#筑梦青春，逐梦青马#<br/>噔噔噔噔噔！第十二组的“六有青年”时政评议会在4月8号（星期六）理科楼开幕了，哈哈<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-9f81f72301.png\"" style=\""width:1em;height:1em;\""></span>我们就三个话题展开了唇枪舌战，分别讨论了“共享单车的管理”，“辱母杀人案”，“人工智能”，其中“辱母杀人案”是我负责收集，嘿嘿<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-4ac2b70b8f.png\"" style=\""width:1em;height:1em;\""></span>各路人马都提出自己的见解，活动就这样如火如荼延续了一个钟头。最后，当然少不了12组这群小仙女的合照咯<a href='https://m.weibo.cn/n/韩山师范学院团委会'>@韩山师范学院团委会</a> <a href='https://m.weibo.cn/n/韩师青年'>@韩师青年</a> <a data-url=\""http://t.cn/RyhaNOq\"" href=\""http://weibo.com/p/1001018008644510000000000?luicode=20000061&lfid=4100012563201348&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">潮州</a>",Mon Apr 24 10:57:12 +0800 2017,4100012563201348,W-D娜, 105, false, -1, 150,f, 15, 0, 3, 150, 164, 0
4092397857896207,官方：辱母案处警干警未保护苏银霞安全严重失责被立案 ​,Mon Apr 03 10:39:05 +0800 2017,4092397857896207,_暖洋, 55399, false, -1, 222,f, 31, 0, 2, 222, 960, 0
4089534319095221,很多人都在议论辱母杀人案，我非专业人士，但是有一条，我想提请立法与执法机构明白，我们国家的“立法精神”是什么，当一项判决产生重大社会关切之时，我们的执法机关还在振振有词“法大于情”，那是无视社会伦理，无视社会进步。法律的作用如果不能保护弱势群体，不能规范公民行为，这部法律本身就存在重大修补漏洞！就本案，其判决非但没有起到“惩戒”的作用，反而引起民众愤怒，我想说的是，如果搞一次社会调查，此事发生在你我身上，那我们差不多也会选择于欢忍无可忍的做法而义无反顾！那么，这种判决，对社会对百姓起了“惩戒”作用了吗？引发社会动荡也未为可知！,Sun Mar 26 13:00:24 +0800 2017,4089534319095221,陈徐彬, 10356, true, 0, 68086,m, 31, 1, 16, 68086, 1539, 0
4089502185733012,"<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a>卑鄙是卑鄙者的通行证,<br/>高尚是高尚者的墓志铭,<br/>看吧,在那镀金的天空中,<br/>飘满了死者弯曲的倒影.<br/>冰川纪过去了,<br/>为什么到处都是冰凌?<br/>好望角发现了,<br/>为什么死海里千帆相竞?<br/>我来到这个世界上,<br/>只带着纸、绳索和身影,<br/>为了在审判之前,<br/>宣读那些被判决的声音.<br/>告诉你吧,世界 <br/>我--不--相--信!",Sun Mar 26 10:52:44 +0800 2017,4089502185733012,李枫冉, 482, true, 0, 156,m, 23, 3, 28, 156, 441, 3
4090007340065598,"【本文涉嫌政治不正确，信仰法律万能者请自动点X】恶棍有丰富的法律实践经验，知道怎么游走于法律边缘，知道如何打擦边球，既实现作恶的目的，又规避法律的惩罚。这个案件之中，被杀的杜志浩寻衅滋事，最多五年；而苏银霞母子要反抗，必然采取极端暴力方式。 <a data-url=\""http://t.cn/R6XAbHT\"" href=\""http://weibo.com/ttarticle/p/show?id=2309404090007336932499&luicode=20000061&lfid=4090007340065598&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png\""></span></i><span class=\""surl-text\"">辱母杀人案：法律本就是笨拙的工具</a> ​",Mon Mar 27 20:20:01 +0800 2017,4090007340065598,观察者网, 55410, true, 5, 2363604,m, 40, 401, 608, 2363604, 958, 734
4090922204929969,"发表了博文《时寒冰：“刺死辱母者”背后的真凶与经济之痛》“刺死辱母者”背后的真凶与经济之痛时寒冰文前摘要这是本人倾注心血之作！在这个血案的背后，不仅仅有高利贷。更是整个中国经济都在为“4万亿”还债……<a data-url=\""http://t.cn/R6CvCow\"" href=\""http://weibo.com/p/2304184b02a21a0102wp2l?luicode=20000061&lfid=4090922204929969&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png\""></span></i><span class=\""surl-text\"">时寒冰：“刺死辱母者”背后的真凶与经济之痛</a> ​",Thu Mar 30 08:55:22 +0800 2017,4090922204929969,平民眼中的未来, 236, true, 0, 255072,m, 23, 66, 111, 255072, 91, 0
4094636731630259,"<a class='k' href='https://m.weibo.cn/k/我在搜狐视频上传?from=feed'>#我在搜狐视频上传#</a>《【案】法治公开课，不止于辱母案》：尽管社会的悲剧仍会时不时发生和曝光，但只要当我们都在反思社会并愿意为社会做点什么的<a data-url=\""http://t.cn/R6FaZHL\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockedb9779dd8?luicode=20000061&lfid=4094636731630259&featurecode=20000180&u=http%3A%2F%2Fmy.tv.sohu.com%2Fus%2F311387408%2F88496094.shtml\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">【案】法治公开课，不止于辱母案</a>（分享来自于：<a href='https://m.weibo.cn/n/搜狐视频自媒体'>@搜狐视频自媒体</a>）<a data-url=\""http://t.cn/R6FaZHL\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockedb9779dd8?luicode=20000061&lfid=4094636731630259&featurecode=20000180&u=http%3A%2F%2Fmy.tv.sohu.com%2Fus%2F311387408%2F88496094.shtml\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">【案】法治公开课，不止于辱母案</a> ​",Sun Apr 09 14:55:33 +0800 2017,4094636731630259,法治客栈, 33, false, -1, 155,m, 9, 0, 1, 155, 172, 0
4090286785728009,最近于欢的刺杀辱母案到底在法律和伦理之间该如何平衡呢？要不参考一下泸州二奶案？ ​,Tue Mar 28 14:50:26 +0800 2017,4090286785728009,鸡年大吉吧啊, 2998, false, -1, 347,m, 17, 1, 1, 347, 127, 0
4089903946028537,"辱母案大众为何舆论一边倒？ - 回答作者：夭妖 <a data-url=\""http://t.cn/R66woGd\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockedc947bc24?utm_source=weibo&utm_medium=social&luicode=20000061&lfid=4089903946028537&featurecode=20000180&u=https%3A%2F%2Fzhihu.com%2Fquestion%2F57616641%2Fanswer%2F153647290%3Futm_source%3Dweibo%26utm_medium%3Dsocial\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网页链接</a> ​",Mon Mar 27 13:29:10 +0800 2017,4089903946028537,你的档案, 3528, false, -1, 237986,m, 29, 8, 20, 237986, 254, 21
4101866994556324,"【辱母杀人案进展：警方打掉涉黑集团 通缉三成员】4月28日，山东聊城市公安局发布三道通缉令，面向广大群众征集线索，并督促在逃人员投案自首，争取从轻或减轻处理机会。通缉令内容显示，2016年8月，聊城市公安局东昌分局打掉冠县吴学占犯罪集团。目前有三名成员在逃↓↓<a data-url=\""http://t.cn/RXBqHEh\"" href=\""http://zx.sina.cn/sh/2017-04-29/zx-ifyetwtf8919762.d.html?vt=4&wm=3049_0018&luicode=20000061&lfid=4101866994556324&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">“辱母案”进展：警方打掉涉黑集团 通缉3成员</a> ​",Sat Apr 29 13:46:03 +0800 2017,4101866994556324,北京青年报, 65745, true, 3, 7219138,m, 41, 30, 91, 7219138, 1092, 47
4089669886726669,"<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a>母亲被凌辱不敢挺身而出，国家被侵犯你就能勇往直前了？判决的背后，首先是法律没有保护好自己的家人吧。<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-9ebe15b2c2.png\"" style=\""width:1em;height:1em;\""></span>配个图，就算大雨让整座城市颠倒，倒着看。 <a data-url=\""http://t.cn/R2Wxpgf\"" href=\""http://weibo.com/p/1001018008632038200000000?luicode=20000061&lfid=4089669886726669&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">邳州市</a> ​",Sun Mar 26 21:59:05 +0800 2017,4089669886726669,张大晶晶晶晶, 579, true, 0, 952,f, 28, 0, 60, 952, 335, 7
4089648236404838,<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a>这就是时间差！地方发声是在最高检介入之后，为啥？而不是先发声呢？ ​,Sun Mar 26 20:33:04 +0800 2017,4089648236404838,石门记录者, 7931, true, 0, 142215,m, 32, 19, 135, 142215, 519, 44
4089575984687662,有人问我对＂辱母杀人案＂怎么看？因我未听说过此案，所以牢记没调查就无发言权的教导，保持了沉默。今天找了有关报道看了后，得出如下结论：我为苏银霞有这样的儿子而感到自豪。于欢杀死的那个杜志浩是个禽兽不如的东西，当他脱下裤子侮辱生身母亲时，我相信所有儿子都会不惜一切代价保护自己的母亲。 ​,Sun Mar 26 15:45:58 +0800 2017,4089575984687662,郑洪升, 26882, true, 0, 490122,m, 43, 316, 1113, 490122, 1422, 441
4089846521530147,"美国究竟为什么不禁枪？美国不禁枪究竟是在保障谁的权力？美国人是如何看待因为不禁枪而带来的社会负面效应和不禁枪所彰显的人民权力之间的利弊平衡的关系的？这些，值得看看....山东辱母杀人案中<a class='k' href='https://m.weibo.cn/k/刺死辱母者被判无期?from=feed'>#刺死辱母者被判无期#</a>......<a data-url=\""http://t.cn/RGdQ52U\"" href=\""http://video.weibo.com/show?fid=1034%3A3841170078132280a4b4bb273ca80b73&luicode=20000061&lfid=4089846521530147&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">秒拍视频</a> ​",Mon Mar 27 09:40:58 +0800 2017,4089846521530147,石国鹏讲历史, 792, true, 0, 155432,m, 9, 325, 245, 155432, 23, 122
4093935544611567,"【<a class='k' href='https://m.weibo.cn/k/知微事见?from=feed'>#知微事见#</a>：被反转新闻撕裂的舆论阵营】<a class='k' href='https://m.weibo.cn/k/刺死辱母者案?from=feed'>#刺死辱母者案#</a>的媒介审判色彩，让人们忆起李刚案、彭宇案、克拉玛依大火的屡次反转，无法达成共识的情况下，<a href='https://m.weibo.cn/n/耿直的MT'>@耿直的MT</a> <a href='https://m.weibo.cn/n/辟谣与真相'>@辟谣与真相</a> <a href='https://m.weibo.cn/n/破破的桥'>@破破的桥</a> <a href='https://m.weibo.cn/n/五岳散人'>@五岳散人</a>  等意见领袖站到各个阵营，知微事见再现了舆论阵营图谱→_→ <a data-url=\""http://t.cn/R6reo2w\"" href=\""http://weibo.com/ttarticle/p/show?id=2309404093935545930703&luicode=20000061&lfid=4093935544611567&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png\""></span></i><span class=\""surl-text\"">“我爸是李刚”再引争议，KOL如何站队？</a> ​",Fri Apr 07 16:29:18 +0800 2017,4093935544611567,社会网络与数据挖掘, 6541, true, 3, 196643,m, 36, 27, 18, 196643, 140, 11
4089632377679281,"【“辱母杀人案”：别忘了追问警察“不作为”背后的生存逻辑】所有人都在讨论“辱母杀人案”。有人说，比“辱母杀人”更为荒谬的，是警察已经身在现场，却既没有保护于欢母子，也没能保护追债人杜志浩，而是轻轻甩下一句话就转身离去。<a data-url=\""http://t.cn/R6Jx9xk\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blocked13219e2d?luicode=20000061&lfid=4089632377679281&featurecode=20000180&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%2FMV9O_hxk-KRo8ePdNrE4Uw\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">“辱母杀人案”：警察“不作为”背后的生存逻辑</a> ​",Sun Mar 26 19:30:03 +0800 2017,4089632377679281,解放日报, 32877, true, 3, 1982163,m, 36, 35, 19, 1982163, 444, 21
4089866163962960,"<a class='k' href='https://m.weibo.cn/k/于欢事件?from=feed'>#于欢事件#</a> 【实地探访辱母案事发地 当事人照片首曝光】3月26日，记者来到“刺死辱母者”案发现场——山东源大工贸有限公司。于欢姑妈于秀荣向记者提供的一份《关于山东源大工贸有限公司杀人事件情况说明》的打印材料。在这份情况说明中，苏银霞详细描述了当日的情况。<a data-url=\""http://t.cn/R6iSV79\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockeddaaf22f5?from=haoz1t1w21&luicode=20000061&lfid=4089866163962960&featurecode=20000180&u=http%3A%2F%2Fitem.btime.com%2F37ia9tn7fmd8slpcgd7ojjqgta5%3Ffrom%3Dhaoz1t1w21\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png\""></span></i><span class=\""surl-text\"">实地探访辱母案事发地 当事人照片首曝光</a> ​",Mon Mar 27 10:59:02 +0800 2017,4089866163962960,榆林微博榜姐, 1327, true, 0, 21361,f, 9, 5, 20, 21361, 41, 14
4089511594430998,"判决书及各种报道明确指出“辱母案”血案发生所在地是在其母公司办公楼的接待室，所谓“还款184万和一套价值70万的房产抵债”，这70万房子显然不是那颇具规模的办公楼(该办公楼也应早抵押给银行办贷款了)，这房产是指其母另一套140平米房产... <br/>而能从中看出黑社会闯私宅实施犯罪的，也算是不世出的开天眼神人了。。。<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png\"" style=\""width:1em;height:1em;\""></span>",Sun Mar 26 11:30:06 +0800 2017,4089511594430998,远离中医药, 19962, false, -1, 102705,m, 42, 4, 19, 102705, 1198, 23
