1885590625,月台守望者,男,北京 丰台区,LV 14,信用较好,2010-12-07,,
3705324991,,男,,,信用较好,1970-01-01,verify_yellow,
2480148117,征者无疆A,男,其他,LV 13,信用较好,2012-01-08,,
1738360632,e本初子午线,男,江苏,LV 35,信用较好,2010-07-03,,
5315744400,yusuke126,女,江苏 南通,LV 29,信用较好,2014-10-04,,
5686744569,一叶小舟885,男,辽宁 抚顺,LV 9,信用较好,2015-08-26,,
1885590625,月台守望者,男,北京 丰台区,LV 14,信用较好,2010-12-07,,
2027343397,豆811207,女,山东 济南,LV 25,信用极好,2011-03-15,,
1846600137,活到中年,男,北京 东城区,LV 20,信用较好,2010-11-04,,
5770828554,呆萌小奔,女,山东 济南,LV 25,信用较好,2015-11-25,verify_yellow,知名搞笑幽默博主
5686744569,一叶小舟885,男,辽宁 抚顺,LV 9,信用较好,2015-08-26,,
5895880688,建中5138,男,广东 珠海,LV 13,信用一般,2016-04-10,,
5466202392,很疯狂的搬运工,男,浙江 杭州,LV 14,信用较好,2015-01-08,,
1284713152,以前的事儿就不提了,男,北京 朝阳区,LV 14,信用较好,2012-01-31,,
5317352816,种花家的强国梦,男,其他,LV 26,信用极好,2014-10-14,,
3800631814,见证复兴2013,男,湖南 郴州,LV 26,信用较好,2013-09-15,,
1134553942,月影无华,男,江苏 南京,LV 35,信用较好,2011-01-21,,
3952054456,正店长,男,浙江 衢州,LV 27,信用较好,2013-12-25,verify_yellow,衢州市网络作家协会理事
2247716173,双水冰,女,浙江 宁波,LV 30,信用极好,2011-07-14,,
5676643995,以身试毒鉴黄师-十八岁禁书教头,男,天津 南开区,LV 20,信用较好,2015-09-02,,
1889349865,牧键,男,浙江 衢州,LV 39,信用极好,2010-12-11,verify_yellow,衢州市网络作家协会理事 微博头条文章作者
1341756511,胖尊者,男,其他,LV 34,信用较好,2010-02-10,,
1646441593,闲云战鹤,女,浙江 舟山,LV 28,信用较好,2011-07-06,verify_yellow,舟山市定海区网络文化协会会员
3232000784,萍踪涩影,女,广西 百色,LV 23,信用较好,2013-03-21,verify_yellow,广西壮族自治区普及法律常识领导小组办公室文员
1646441593,闲云战鹤,女,浙江 舟山,LV 28,信用较好,2011-07-06,verify_yellow,舟山市定海区网络文化协会会员
3232000784,萍踪涩影,女,广西 百色,LV 23,信用较好,2013-03-21,verify_yellow,广西壮族自治区普及法律常识领导小组办公室文员
3952054456,正店长,男,浙江 衢州,LV 27,信用较好,2013-12-25,verify_yellow,衢州市网络作家协会理事
2096419430,蜗得天,男,浙江 杭州,LV 30,信用较好,2011-04-10,verify_yellow,知名公益博主
2085435217,流岚闻溪,男,四川 阿坝,LV 28,信用较好,2011-04-14,,
2193325157,树长高,男,辽宁 大连,LV 35,信用较好,2011-06-22,,
1658726381,逍遥哥365,男,山东 滨州,LV 9,信用较好,2009-11-05,,
5676643995,以身试毒鉴黄师-十八岁禁书教头,男,天津 南开区,LV 20,信用较好,2015-09-02,,
1841037447,滨江中向右转,男,广东 广州,LV 28,信用较好,2010-10-28,,
1660023917,涓滴绿千顷,男,其他,LV 31,信用较好,2013-08-14,,
3879274971,---水镜---,男,江西 赣州,LV 14,信用较好,2013-10-30,,
1666944534,光头的阿加西,男,广东 广州,LV 39,信用较好,2010-01-23,,
2019493317,战友追鹰,男,北京,LV 38,信用极好,2011-03-11,,
5408302630,河之墅说,女,浙江 杭州,LV 30,信用极好,2014-12-11,,
2830705017,祁连梦归,女,河南 鹤壁,LV 33,信用极好,2012-06-24,,
1751042251,baaneeg,男,河南 郑州,LV 14,信用较好,2014-03-09,,
3837034572,小透明哟nn,女,其他,LV 24,信用较好,2013-10-06,,
5249232599,kojyt,男,江苏 苏州,LV 14,信用极好,2014-08-12,,
1899615543,瞌睡的佛陀,男,海外,LV 22,信用较好,2010-12-22,,
1261740207,海翔一号,男,浙江 宁波,LV 33,信用极好,2010-02-27,verify_yellow,  初级中学教师 刘波 微博头条文章作者
3964796577,埃尔格大叔,男,海外,LV 23,信用较好,2014-01-03,,
1089314290,豺狼不吃鱼,男,广西,LV 26,信用较好,2013-05-02,,
1324659872,猫哥王小俊儿,男,浙江 宁波,LV 32,信用极好,2010-03-25,verify_yellow,前 宁波汉德酒行销售顾问   《旅印》杂志专栏作家
2272618855,兴法立鹏,男,北京 大兴区,LV 32,信用极好,2011-07-27,verify_yellow,北京市大兴区人民法院法官
1930239004,uflove2011,男,辽宁 葫芦岛,LV 31,信用较好,2011-01-31,,
2606812443,NJ汉风,男,其他,LV 28,信用极好,2012-01-20,verify_yellow,月光浮屿网络电台主播 微博头条文章作者
5693453146,勿喜勿悲sunny,女,云南 普洱,LV 9,信用较好,2015-09-03,,
2633598072,Abby啉琳,女,广东 广州,LV 31,信用较好,2011-12-25,,
2633598072,Abby啉琳,女,广东 广州,LV 31,信用较好,2011-12-25,,
5263263730,贪仙仔,男,云南 昆明,LV 9,信用较好,2014-08-21,,
2073432821,-莹莹de女性公馆,女,广东 河源,LV 14,信用较好,2011-04-06,,
5685341783,峰少丶的美丽人生1980,男,其他,LV 4,信用一般,2015-08-25,,
3166535740,li何处寻觅,男,上海,LV 4,信用一般,2013-02-12,,
1591094470,唇诺说子不语,女,其他,LV 9,信用较好,2012-04-21,,
5034907100,MengMengXiao,女,云南 楚雄,LV 22,信用较好,2014-02-12,,
5034907100,MengMengXiao,女,云南 楚雄,LV 22,信用较好,2014-02-12,,
5034907100,MengMengXiao,女,云南 楚雄,LV 22,信用较好,2014-02-12,,
3844191712,-鲸芜,女,吉林 吉林,LV 9,信用较好,2013-10-12,,
5278348592,古韵庄主,男,山东 青岛,LV 9,信用较好,2014-09-02,,
1772478574,私人制订小公馆,女,广东 深圳,LV 14,信用较好,2010-07-28,,
2707949083,索克萨尔夫人,女,黑龙江 哈尔滨,LV 14,信用较好,2012-04-14,,
5047421516,风清云淡亦云淡风清,女,陕西 汉中,LV 19,信用一般,2014-02-24,,
3803152708,我那么漂亮一定要好好活下去,女,其他,LV 25,信用较好,2013-09-19,,
5060383888,用户4089748059,男,北京 东城区,LV 9,信用较好,2014-03-06,,
6021508774,毛驴200710,女,云南 昆明,LV 9,信用一般,2016-09-12,,
5319144335,努力从而不止,男,江苏 常州,LV 4,信用较好,2014-10-05,,
5865877646,Major-M-M,男,其他,LV 7,信用一般,2016-02-22,,
5865877646,Major-M-M,男,其他,LV 7,信用一般,2016-02-22,,
5263263730,贪仙仔,男,云南 昆明,LV 9,信用较好,2014-08-21,,
3200356587,臭小子爱我,女,贵州 六盘水,LV 17,信用较好,2012-12-10,,
5305461137,朴素静-,女,浙江 丽水,LV 23,信用较好,2014-09-22,,
6156921279,悟心有人疼,男,山东 济南,LV 4,信用一般,2017-02-26,,
6179645270,二次曝光yo,男,广东,LV 6,信用一般,2017-03-24,,
5520213619,取个微博名真的很难,男,湖北 武汉,LV 9,信用较好,2015-02-14,,
5257161690,琳60380,女,其他,LV 9,信用一般,2014-10-23,,
2787340647,8怪的小丫,女,山东 济南,LV 14,信用较好,2012-05-29,,
5951404370,LLLLL渂,女,江苏 南京,LV 9,信用一般,2016-06-11,,
5951404370,LLLLL渂,女,江苏 南京,LV 9,信用一般,2016-06-11,,
5951404370,LLLLL渂,女,江苏 南京,LV 9,信用一般,2016-06-11,,
6071718505,clumsy81495,男,其他,LV 3,信用较低,2016-11-19,,
5394745243,张世坤1990,男,上海,LV 14,信用较好,2014-11-30,,
5605105874,小kkk丑八怪,男,贵州 贵阳,LV 9,信用较好,2015-05-09,,
2037727183,龙行天下TXZW,男,黑龙江 哈尔滨,LV 32,信用较好,2011-03-21,,
2148952644,嗜睡的蜗牛-_-,男,福建 福州,LV 14,信用较好,2011-05-29,,
1867270350,黎Fly,女,福建 泉州,LV 25,信用较好,2010-11-03,,
5659274567,海至蓝是梦,男,其他,LV 8,信用一般,2015-07-23,,
5655846142,星空199309,男,浙江 金华,LV 4,信用较好,2015-07-18,,
5953115330,次仁zhashi,男,云南 迪庆,LV 4,信用一般,2016-06-13,,
1729636961,尖米Guo,男,广东 广州,LV 34,信用极好,2010-04-13,,
5371097840,晴天娃娃200410,女,重庆,LV 9,信用较好,2014-11-14,,
5599819428,chenjia42482,男,四川 成都,LV 6,信用一般,2015-05-02,,
5657216043,梁若萱33647,男,其他,LV 9,信用一般,2015-07-20,,
5801701520,过岗喝四碗,女,福建 福州,LV 9,信用较好,2015-12-23,,
1953906751,街角徘徊2011,女,山东,LV 9,信用较好,2011-02-06,,
3706882693,怡張子_,女,河南 郑州,LV 9,信用较好,2013-08-08,,
6016271361,吧啦Cui,男,其他,LV 4,信用一般,2016-10-14,,
5666481109,痴情非第一次,男,北京 朝阳区,LV 10,信用较好,2015-08-01,,
5666481109,痴情非第一次,男,北京 朝阳区,LV 10,信用较好,2015-08-01,,
5448099539,无力灬仰望,男,浙江 杭州,LV 12,信用较好,2014-12-25,,
5285044245,为了儿子余生,男,浙江 温州,LV 12,信用较好,2014-09-08,,
5848358227,肉嘟嘟丶o,女,其他,LV 9,信用一般,2016-02-03,,
1656041847,仗胆走天涯,女,北京 海淀区,LV 13,信用较好,2009-10-24,,
5865877646,Major-M-M,男,其他,LV 7,信用一般,2016-02-22,,
6073165676,隔壁老余abc,男,四川 宜宾,LV 6,信用较低,2016-11-29,,
3950025914,柯欣家的,女,河南 开封,LV 9,信用较好,2013-12-20,,
5988127047,谁偷走了时间_63135,男,山东 烟台,LV 4,信用一般,2016-07-23,,
5121880889,麋鹿佳,女,云南 红河,LV 30,信用较好,2014-04-24,,
5064192714,舒媛y,女,云南 玉溪,LV 14,信用较好,2014-03-10,,
5121880889,麋鹿佳,女,云南 红河,LV 30,信用较好,2014-04-24,,
5064192714,舒媛y,女,云南 玉溪,LV 14,信用较好,2014-03-10,,
3548709815,刘妞妞很爱你,女,山东 烟台,LV 24,信用极好,2013-07-05,,
2448358495,亨利钦乀江,男,海南,LV 4,信用一般,2011-11-06,,
2565381033,大猫幼豆,男,广东,LV 25,信用较好,2012-01-05,,
5196599464,姚秋华8977,女,上海,LV 9,信用较好,2014-06-28,,
5775061531,良田r,男,其他,LV 9,信用一般,2015-11-28,,
3200356587,臭小子爱我,女,贵州 六盘水,LV 17,信用较好,2012-12-10,,
3200356587,臭小子爱我,女,贵州 六盘水,LV 17,信用较好,2012-12-10,,
3200356587,臭小子爱我,女,贵州 六盘水,LV 17,信用较好,2012-12-10,,
3880865995,小妞妞599,女,四川 成都,LV 14,信用较好,2013-10-31,,
3771759142,萧寒铘,女,四川 德阳,LV 4,信用较好,2013-09-04,,
3771759142,萧寒铘,女,四川 德阳,LV 4,信用较好,2013-09-04,,
3771759142,萧寒铘,女,四川 德阳,LV 4,信用较好,2013-09-04,,
3771759142,萧寒铘,女,四川 德阳,LV 4,信用较好,2013-09-04,,
5767510633,她叫我过儿,男,云南 昆明,LV 9,信用较好,2015-11-20,,
6023566252,慧宝哦耶,女,湖北 孝感,LV 4,信用一般,2016-09-15,,
3835722361,蒓屬嬑迯2,女,浙江 杭州,LV 35,信用极好,2013-10-05,,
3720100234,满山跑的青蛙,男,广东 汕尾,LV 4,信用较好,2013-08-19,,
6083032627,悟空6083032627,男,湖南 娄底,LV 9,信用一般,2016-12-06,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
2448358495,亨利钦乀江,男,海南,LV 4,信用一般,2011-11-06,,
2134908427,丽江店小二,女,云南 丽江,LV 14,信用极好,2011-05-14,,
1840692491,_夏日疯_,女,云南 昆明,LV 26,信用较好,2010-10-27,,
6010803241,阿童沐mua,女,广东 茂名,LV 4,信用一般,2016-08-25,,
5541512610,singular788,女,其他,LV 14,信用较好,2015-03-04,,
5660510104,可乐泡面tule,女,云南 曲靖,LV 9,信用一般,2015-07-24,,
6152349003,用户6152349003,男,其他,LV 4,信用较低,2017-03-08,,
6152349003,用户6152349003,男,其他,LV 4,信用较低,2017-03-08,,
5589454271,淅淅沥沥丶丿,男,江苏 南京,LV 9,信用较好,2015-04-15,,
5728959228,绘婪月精彩,女,江苏 南京,LV 9,信用较好,2015-10-17,,
1805001387,一只允妹,女,吉林,LV 28,信用较好,2010-08-29,,
2583619957,小pingping-cherry,女,广东 江门,LV 15,信用较好,2012-01-15,,
5666481109,痴情非第一次,男,北京 朝阳区,LV 10,信用较好,2015-08-01,,
5830026538,Jiang啊啊啊嫄,女,云南 保山,LV 9,信用一般,2016-01-15,,
5830026538,Jiang啊啊啊嫄,女,云南 保山,LV 9,信用一般,2016-01-15,,
5983687362,大地瑰宝沉香馆,男,北京,LV 7,信用一般,2016-07-19,,
5448877434,烟柳一溪,女,山东 青岛,LV 22,信用较好,2014-12-25,,
5448877434,烟柳一溪,女,山东 青岛,LV 22,信用较好,2014-12-25,,
2416415415,123123中阴公,女,广东,LV 9,信用较好,2011-10-18,,
6163241486,王广1985,男,河南 平顶山,LV 7,信用一般,2017-03-03,,
6163241486,王广1985,男,河南 平顶山,LV 7,信用一般,2017-03-03,,
2510108205,OrAnGeDMY,女,其他,LV 20,信用较好,2011-12-04,,
3005036483,4年和24岁,男,其他,LV 9,信用较好,2014-03-16,,
6197145797,意中人是盖世英雄a,女,湖北 武汉,LV 4,信用一般,2017-04-07,,
6197145797,意中人是盖世英雄a,女,湖北 武汉,LV 4,信用一般,2017-04-07,,
6197145797,意中人是盖世英雄a,女,湖北 武汉,LV 4,信用一般,2017-04-07,,
6001293153,飞天少女Leon,女,北京 朝阳区,LV 4,信用一般,2016-08-15,,
2432710213,石小妮DK,男,贵州 六盘水,LV 6,信用较好,2011-10-29,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6091237107,Mzxrlh,女,江苏 徐州,LV 4,信用一般,2016-12-30,,
3149442004,喵婷xzt,女,贵州 安顺,LV 19,信用较好,2013-06-29,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5767510633,她叫我过儿,男,云南 昆明,LV 9,信用较好,2015-11-20,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
2212110367,有心机的girl,女,福建 厦门,LV 30,信用较好,2011-07-01,,
2212110367,有心机的girl,女,福建 厦门,LV 30,信用较好,2011-07-01,,
5256141110,东北人老贱了,女,海南,LV 6,信用一般,2014-09-29,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
2816560844,小团子的麻麻L,女,广东 珠海,LV 13,信用较好,2012-05-29,,
5209971085,264133k,男,重庆 渝中区,LV 9,信用较好,2014-09-11,,
5051955837,南风_cyx,男,云南,LV 18,信用较好,2014-02-28,,
3149442004,喵婷xzt,女,贵州 安顺,LV 19,信用较好,2013-06-29,,
3149442004,喵婷xzt,女,贵州 安顺,LV 19,信用较好,2013-06-29,,
6204161046,用户6204161046,男,江西 赣州,LV 3,信用一般,2017-04-12,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
2916492101,可爱的方小玉,女,湖南 长沙,LV 29,信用一般,2012-09-30,,
2916492101,可爱的方小玉,女,湖南 长沙,LV 29,信用一般,2012-09-30,,
3568449124,捂了嚎疯的饱爸爸,女,海外,LV 4,信用较好,2013-07-01,,
3252962642,想不出来名字就叫温涛,男,陕西 榆林,LV 21,信用较好,2013-04-09,,
5865877646,Major-M-M,男,其他,LV 7,信用一般,2016-02-22,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
6019680223,红红火火孙燕姿,女,安徽 芜湖,LV 9,信用一般,2016-09-11,,
5746334415,三百六十度无死角纯丑比,男,甘肃 兰州,LV 4,信用一般,2015-11-01,,
5746334415,三百六十度无死角纯丑比,男,甘肃 兰州,LV 4,信用一般,2015-11-01,,
5728959228,绘婪月精彩,女,江苏 南京,LV 9,信用较好,2015-10-17,,
2803391877,零落浮华在线,男,其他,LV 9,信用较好,2012-06-09,,
2803391877,零落浮华在线,男,其他,LV 9,信用较好,2012-06-09,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5826073476,Abby宇儿y,女,云南 大理,LV 9,信用较好,2016-01-10,,
5666650992,人心深私海,男,湖南 长沙,LV 5,信用较低,2015-08-02,,
5672756155,墨染离瑟,女,新疆 乌鲁木齐,LV 9,信用一般,2015-08-09,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
5015753339,祈祷de幸运,男,云南 迪庆,LV 17,信用较好,2014-01-29,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
6082868154,万万万扬,男,湖北 咸宁,LV 7,信用一般,2016-12-06,,
6144047021,傲娇一个杨雨,女,云南 玉溪,LV 4,信用一般,2017-02-16,,
2583619957,小pingping-cherry,女,广东 江门,LV 15,信用较好,2012-01-15,,
5362215070,专业媒婆74839,男,广东 佛山,LV 9,信用较好,2014-11-08,,
